1096898006,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23621 600,,Book,None,2015-01-15,1000 - Consult. surv. 28 j.,"Literature, neurology, and neuroscience : neurological and psychiatric disorders",,Elsevier,Amsterdam :,2013,9780444633644; 0444633642,600
RERO-16387212,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23636/1 515,,Book,None,2015-02-11,1000 - Consult. surv. 28 j.,"Spiritualism, mesmerism and the occult, 1800-1920",,Pickering & Chatto,London :,2012,9781848932005; 1848932006,515
RERO-16418442,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23636/1 515,HMA 23636/2 | 515,Book,None,2015-02-25,1000 - Consult. surv. 28 j.,"Spiritualism, mesmerism and the occult, 1800-1920",,Pickering & Chatto,London :,2012,9781848932005; 1848932006,515
RERO-16418447,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23636/1 515,HMA 23636/3 | 515,Book,None,2015-02-25,1000 - Consult. surv. 28 j.,"Spiritualism, mesmerism and the occult, 1800-1920",,Pickering & Chatto,London :,2012,9781848932005; 1848932006,515
RERO-16418449,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23636/1 515,HMA 23636/4 | 515,Book,None,2015-02-25,1000 - Consult. surv. 28 j.,"Spiritualism, mesmerism and the occult, 1800-1920",,Pickering & Chatto,London :,2012,9781848932005; 1848932006,515
RERO-16418450,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23636/1 515,HMA 23636/5 | 515,Book,None,2015-02-25,1000 - Consult. surv. 28 j.,"Spiritualism, mesmerism and the occult, 1800-1920",,Pickering & Chatto,London :,2012,9781848932005; 1848932006,515
RERO-16387293,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23637/1 DOb,,Book,None,2015-02-11,1000 - Consult. surv. 28 j.,Sanitary reform in Victorian Britain,,Pickering & Chatto,London :,2012-2013,9781848931633; 1848931638; 9781848931640; 1848931646,DOb
RERO-16422016,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23637/1 DOb,HMA 23637/2 | DOb,Book,None,2015-02-26,1000 - Consult. surv. 28 j.,Sanitary reform in Victorian Britain,,Pickering & Chatto,London :,2012-2013,9781848931633; 1848931638; 9781848931640; 1848931646,DOb
RERO-16422019,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23637/1 DOb,HMA 23637/3 | DOb,Book,None,2015-02-26,1000 - Consult. surv. 28 j.,Sanitary reform in Victorian Britain,,Pickering & Chatto,London :,2012-2013,9781848931633; 1848931638; 9781848931640; 1848931646,DOb
RERO-16422021,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23637/1 DOb,HMA 23637/4 | DOb,Book,None,2015-02-26,1000 - Consult. surv. 28 j.,Sanitary reform in Victorian Britain,,Pickering & Chatto,London :,2012-2013,9781848931633; 1848931638; 9781848931640; 1848931646,DOb
RERO-16422024,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23637/1 DOb,HMA 23637/5 | DOb,Book,None,2015-02-26,1000 - Consult. surv. 28 j.,Sanitary reform in Victorian Britain,,Pickering & Chatto,London :,2012-2013,9781848931633; 1848931638; 9781848931640; 1848931646,DOb
RERO-16422026,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23637/1 DOb,HMA 23637/6 | DOb,Book,None,2015-02-26,1000 - Consult. surv. 28 j.,Sanitary reform in Victorian Britain,,Pickering & Chatto,London :,2012-2013,9781848931633; 1848931638; 9781848931640; 1848931646,DOb
1096898161,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23721 600,,Book,None,2015-01-28,1000 - Consult. surv. 28 j.,"Music, neurology, and neuroscience : evolution, the musical brain, medical conditions, and therapies",,Elsevier,Amsterdam :,2015,9780444635518; 0444635513,600
1096898421,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23827 DG,,Book,None,2015-04-15,1000 - Consult. surv. 28 j.,Galeni In Hippocratis Epidemiarum librum I commentariorum I-III : versionem Arabicam = Commentary on Hippocrates' Epidemics book I parts I-III,Galenus,De Gruyter,Berlin :,2014,9783110405835; 3110405830,DG
RERO-16560690,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23835/1 35u,,Book,None,2015-04-29,1000 - Consult. surv. 28 j.,Atti del congresso,,Tipografia editrice nazionale,Roma :,1913,,35u
RERO-17128115,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23989 D37c,HMA 23989+1 | D37c,Book,None,2015-10-27,1000 - Consult. surv. 28 j.,Dictionnaire historique des cancers : d'Hippocrate à nos jours,"Hoerni, Bernard",Frison-Roche,Paris :,2014,9782876715837; 287671583X,D37c
RERO-16633721,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24008/1 30,,Book,None,2015-05-13,1000 - Consult. surv. 28 j.,The genuine works of Hippocrates,Hippocrates,Sydenham Society,London :,1849,,30
RERO-16986353,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24046 611,HMA 24046+1 | 611,Book,None,2015-08-24,1000 - Consult. surv. 28 j.,Normale en abnormale hersengroei in verband met de cephalisatie-leer,"Brummelkamp, Reindert",Noord-Hollandsche Uitgeversmaatschappij,Amsterdam :,1937,,611
RERO-16907688,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24064 30g,,Book,None,2015-07-15,1000 - Consult. surv. 28 j.,Over eenige gevallen van anencephalie,"Zuidema, Pieter Jan",Noord-hollandsche uitgeversmaatschappij,Amsterdam :,1934,,3007
1093146476,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2409 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Pathologische Histologie : ein Unterrichtskurs für Studierende und Ärzte,"Borst, Max",FCW Vogel,Leipzig :,1922,,100
1096899134,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24116 650,,Book,None,2015-08-19,1000 - Consult. surv. 28 j.,L'Écho-encéphalographie de la ligne médiane : comparaison avec les résultats fournis par l'E.E.G. en neuro-chirurgie,"Hazemann, Paule",R Foulon et Cie,Paris :,1965,,650
1096899145,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24126 650,,Book,None,2015-08-20,1000 - Consult. surv. 28 j.,Progrès récents en angiographie cérébrale,"Fischgold, Hermann",Laboratoires Schering,Roubaix :,1970,,650
1093146575,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2413 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Aide-mémoire d'histologie pour la préparation du deuxième examen,"Lefert, Paul",J-B Ballière,Paris :,1909,,100
1096899149,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24130 30c,,Book,None,2015-08-20,1000 - Consult. surv. 28 j.,De la torsion intra-abdominale pure du grand épiploon,"Colas, Jean-André, 1908-",L Arnette,Paris :,1935,,3003
1096899154,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24135 632,,Book,None,2015-08-24,1000 - Consult. surv. 28 j.,Les réactions opto-motrices : contribution à l'étude des fonctions du cerveau,"Stenvers, Hendrik Willem",Masson & Cie,Paris :,1961,,632
1093146662,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2414 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Abrégé d'histologie : vingt leçons avec notions de technique,"Bulliard, Henri",Masson,Paris :,1947,,100
1093020559,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2415 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Mikroskopie und Chemie am Krankenbett,"Lenhartz, Hermann",J Springer,Berlin :,1922,,100
RERO-10598198,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24186 10,,Book,None,2009-10-06,1000 - Consult. surv. 28 j.,Hunter's lectures of anatomy,"Hunter, William, médecin",Elsevier,Amsterdam [etc.] :,1972,0444409106; 9780444409102,10
RERO-10582526,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24192/1 D30s,,Book,None,2009-09-28,1000 - Consult. surv. 28 j.,Grands textes sur l'optique : XVIIIe-XIXe siècles,,Ed du Layet,Le Lavandou :,1983,,D30s
RERO-17006981,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24192/1 D30s,HMA 24192/2 | D30s,Book,None,2015-09-02,1000 - Consult. surv. 28 j.,Grands textes sur l'optique : XVIIIe-XIXe siècles,,Ed du Layet,Le Lavandou :,1983,,D30s
1096899226,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24195 DOb,,Book,None,2009-10-26,1000 - Consult. surv. 28 j.,Drug adulteration : detection and control in nineteenth-century Britain,"Stieb, Ernst Walter",The University of Wisconsin Press,Madison :,1966,,DOb
1096899286,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24254 601,,Book,None,2015-08-20,1000 - Consult. surv. 28 j.,The Oxford handbook of philosophy and neuroscience,,Oxford University Press,Oxford ;,2009,9780195304787; 0195304780,601
RERO-17061940,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24354 E,,Book,None,2015-09-28,1000 - Consult. surv. 28 j.,The notation of movement : text drawings and diagrams,"Morris, Margaret",Kegan Paul Trench Trubner & Co,London :,1928,,E
1096899520,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24444 DhFOU,,Book,None,2015-10-07,1000 - Consult. surv. 28 j.,"Jean Alfred Fournier, 1832-1914 : 'benefactor of humanity'","Toodayan, Nadeem",Self-published by the author,Brisbane :,2014,9780992467821; 0992467829,DhFOU
1096899556,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24510 7,,Book,None,2015-11-24,3000 - Prêt 28 j.,100 Jahre Stiftung Deutsche Hochgebirgsklinik Davos : 1898-1998,,Stiftung Deutsche Hochgebirgsklinik,Davos :,1998,,7
RERO-15165504,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2465 Z20a,HMA 2465+1 | Z20a,Book,None,2013-11-20,1000 - Consult. surv. 28 j.,Les déviations de la colonne vertébrale dans les écoles de Lausanne,"Scholder, Charles",Zürcher et Furrer,Zurich :,1901,,Z20a
1096899729,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24680 79,,Book,None,2016-01-18,1000 - Consult. surv. 28 j.,Modelli di medicina : crisi e attualità dell'idea di professione,,Europa scienze umane,Milano :,1993,9788886270014; 8886270011,79
RERO-17393898,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24729 F,,Book,None,2016-02-25,1000 - Consult. surv. 28 j.,Le Personnage du médecin et la relation médecin-malade dans la littérature ibérique XVIe et XVIIe siècles,"David-Peyre, Yvonne",sn,Lille :,1971,,F
RERO-17498938,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24884 600,,Book,None,2016-04-19,1000 - Consult. surv. 28 j.,"Music, neurology, and neuroscience : historical connections and perspectives",,Elsevier,Amsterdam :,2015,9780444633996; 0444633995,600
RERO-17490314,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 25017 30,,Book,None,2016-04-14,1000 - Consult. surv. 28 j.,A Turkic medical treatise from Islamic Central Asia : a critical edition of a seventeenth-century Chagatay work by Subḥān Qulï Khan,,Brill,Leiden ;,[2015],9789004282568; 9004282564; 9789004284982; 9004284982,30
1097425315,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 25354 10a,,Book,None,2017-03-15,None,Human microscopic anatomy : an atlas for students of medicine and biology,"Krstić, Radivoj V",Springer-Verl,Berlin ;,cop. 1991 (impr. 1994),3540536663; 9783540536666; 0387536663; 9780387536668; 4431536663; 9784431536666,100
1097426306,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 25373 D35n,,Book,None,2016-05-25,1000 - Consult. surv. 28 j.,The black death and later plague epidemics in the scandinavian countries : perspectives and controversies,"Benedictow, Ole Jørgen",De Gruyter Open,Berlin :,2016,9788376560465; 8376560468,D35n
1096623146,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 256 DhLAE,HMA 256+1 | DhLAE,Book,None,2012-09-12,1000 - Consult. surv. 28 j.,La jeunesse de Laennec,"Rist, Edouard",Gallimard,[Paris] :,1955,,DhLAE
1093155050,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2585 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Précis d'histologie physiologique,"Policard, Albert",G Doin,Paris :,1944,,100
1096134604,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2615+1 D72,,Book,None,2008-09-15,1000 - Consult. surv. 28 j.,"Air pur, eau claire, préservatif : tuberculose, alcoolisme, sida : une histoire comparée de la prévention",,Ed d'En Bas,Lausanne :,cop. 1992,2829001508; 9782829001505,D72
1093159408,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2784 DZ,,Book,None,1997-03-03,3000 - Prêt 28 j.,100 ans Concordat des caisses-maladie suisses : 1891-1991,,Concordat des caisses-maladie suisses,Soleure :,[ca 1992],,DZ
1096158073,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2787/1 40,HMA 2787/2+1 | 40,Book,None,2010-07-26,1000 - Consult. surv. 28 j.,Traité de l'auscultation médiate et des maladies des poumons et du coeur,"Laënnec, René-Théophile-Hyacinthe",Masson,Paris :,1927,,40
1092573010,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2892 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Questions d'histologie : la cellule et les tissus au point de vue général,"Loewenthal, Nathan",Schleicher; Georg,Bâle ;,1901,,100
1096896693,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2916/4 D35u,HMA 2916/4+1 | D35u,Book,None,2014-06-04,1000 - Consult. surv. 28 j.,Etudes sur la tuberculose : (quatrième série),,A Maloine; J Borloz,Aigle :,1915,,D35u
1096623551,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3 DUc,HMA 3+1 | DUc,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Professional and popular medicine in France, 1770-1830 : the social world of medical practice","Ramsey, Matthew",Cambridge University Press,Cambridge ;,1988,0521305179; 9780521305174,DUc
1092277254,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3001 45j,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Les manipulations ostéopathiques de la colonne vertébrale : quelques réflexions sur leurs principes et applications : résultats des traitements appliqués à l'Hôpital orthopédique en 1959 et 1960,"Bornand, François",Impr Neuhauser,Vienne :,1962,,457
1093189195,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3079 30n,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Essai sur l'élargissement mécanique du thorax,"Junod, Jean-Alfred",Fischbacher; Georg,Genève ;,1902,,30n
1092288149,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3125 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Cytologie, Histologie und mikroskopische Anatomie des Menschen : mit Berücksichtigung der Histophysiologie und der mikroskopischen Diagnostik","Bucher, Otto, Prof. de médecine",H Huber,Bern ;,1970,,100
RERO-15165531,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3136 22,HMA 3136+1 | 22,Book,None,2013-11-20,1000 - Consult. surv. 28 j.,L'affinité des ultravirus et la réaction leucocytaire dans les maladies causées par eux,"Sarian, Jirair N",Impr C Risold,Lausanne :,1940,,22
1092572097,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3143 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Etude sur le développement et l'ossification du maxillaire inférieur chez l'homme,"Loewenthal, Nathan",Georg,Genève :,1923,,100
1092572958,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3149 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Nouvelle contribution à l'étude des glandes de l'orbite : les glandes orbitaire externe (juxta-parotidiennne) et sous-orbitaire (oculaire) chez le rat, la souris, le campagnol et la taupe","Loewenthal, Nathan",Georg,Genève :,1916,,100
1092572734,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3152 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,De la marche et de la terminaison dans le cervelet des voies ascendantes,"Loewenthal, Nathan",Georg,Genève :,1923,,100
1096897499,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3231 D30u,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Petite encyclopédie des maladies sexuellement transmissibles : histoire et actualité,"Pariente, Liliane",L Pariente,Paris :,1993,2902474911; 9782902474912,D30u
1093201090,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3267 10a,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Précis d'histologie : la cellule, les tissus, les organes","Verne, Jean",Masson,Paris :,1947,,100
RERO-17436956,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3318 Dl,LNG 234,Book,None,2016-03-15,1000 - Consult. surv. 28 j.,Volume jubilaire en l'honneur de monsieur Louis E.C. Dapples pour son soixante-dixième anniversaire,,sn,Vevey :,1937,,Dl
