Category,Description,Documentation,Domain,Date,Condition,Creator,Materials,ID,Title,Origin
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur bois peint en noir. signature J Baretta. plusieurs étiquettes (1501; 207; titre)verso: inscription: 8; 1; 1501; listes en bois et crochet; décoloration clous.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01501,Dermatologie,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.034,"Morphée, type de morphée du sein","Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre ° 1596). signature J Baretta.verso: 51 1996 folliculi face. lliste de bois et crochet,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01596,Dermatologie,entre 1891-1925,assez bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.016,Folliculite papulo-tuberculeuse et confluente de nature indéterminée,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre +CDUL). signature J Baretta.verso: 1615; 11; 1619; 9 ; rhinosclérome exemple typique. liste en bois et crochet,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01615 ,Dermatologie,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.042,Rhinosclérome. Exemple typique,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur bois peint en noir. signature J Baretta A Paris. 2 étiquettes (CDUL et titre)verso: inscriptions: 1193; 4 ; 50,,Dermatologie,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.046,Sclérodermie mutilante,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur planche en bois peint noir. signature j baretta. 1 étiquette (titre)verso: 313/183 ; 3 ; 59 ; kératodermie plantaire. listes et metal.,,Dermatologie,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.018,Kératodermie plantaire,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage)  sur planche de bois peinte en noir. 2 étiquettes (CDUL + titre) signature J Barettaverso: listes et crochet; 6, pityriasis rubra pilaire; lichen scro (?)",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00691,Dermatologie,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.04,Pityriasis rubra pilaire,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (CDUL + titre; signature J Barettaverso: xéroderma pigmentosum; 10; 1464; 24,http://www2.biusante.parisdescartes.fr/img/?refphot=STLCGE01464&mod=s,Dermatologie,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.062,Xéroderma pigmentosum,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (CDUL et titre). Signature J Bareetta.Verso: ulcération arsenicale; 379/211 ; 13,http://www2.biusante.parisdescartes.fr/img/?refphot=STLCGE00379&mod=s,Dermatologie,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.059,Ulcération arsénicale,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur planche de bois peinte en noir. signature de J Baretta. 1 étiquette (titre)verso: 545; 56Le titre sur le papier du bas est faux. Il s’agit en réalité d’un Epithéliome baso-cellulaire. L’original a été réalisé en 1878.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00545,Dermatologie,entre 1891-1925,assez bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.01,Epithéliome sébacé,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","cire dermatologique sur bois peint en noir. 2 étiquettes (titre + cdul). signature J Barettaverso: sporotrichose cutanée, obs. Bull ste fran de dermatologie 1907, 2533; 63",http://www2.biusante.parisdescartes.fr/img/?refphot=STLCGE02533&mod=s,Dermatologie,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.",0.047,Sporotrichose cutanée,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",cire dermatologique (moulage) sur bois peint en noir. 1 étiquette (titre). 2 restes d’étiquettes avec numéros. signature J Baretta A Parisverso: gyo (?) 1; 35; 565,http://www2.biusante.parisdescartes.fr/img/?refphot=STLCGE00955&mod=s,Dermatologie,entre 1891-1925,moyen,Jules Baretta,"Cire, bois, textile, papier, métal.",0.057,Tuberculose cutanée. Varices lymphatiques,"Clinique universitaire de Dermatologie, Lausanne"
"Pneumologie, phtisiologie","Boîte en métal avec inscription: “ TROCART DU DOCTEUR CARDIS. DEPOSE N° 29734 DUFFAUD _ CONSTRUCTEUR PARIS”Contient: mode d’emploi, 3 trocarts, une longue tige (aiguille à pneumothorax pour apprécier l’épaisseur des téguments?), 2 ailettes, 3 autres pièces (canules?), tube de verre contenant des pastilles en résine/plastique.",,Pneumologie,1930,bon,"Duffaud, Paris","métal, verre, résine",-1,Trocart du Docteur Cardis,
"Pneumologie, phtisiologie","Boite en métal avec logo Duffaud, Paris. Contient 3 trocarts, une aiguille (?), 2 ailettes, 3 petites pièces (?).",,Pneumologie,1930 environ,"bon, mais rouille dans la boîte","Duffaud, Paris",métal,-2,Trocart (Docteur Cardis?),
"Diapositives, Photographies, Reproductions","Lot de 3 boîtes contenant des images collées sur carton. Une boîte contient 100 reproductions photographiques de pathologie, listées et nommées. Une autre des dessins schématiques, et la dernière s’apparente à un cours (?).",,,,,,,-388,3 boîtes d’images pour épidiascopie,
Pédiatrie,"Boîte verte, inscriptions: Echelle d’intelligence de Wechsler-Bellevue-1; Centre de psychologie appliquée, square Jouvenet Paris 16e. Edité avec l’autorisation de The Psychological Corporation, New York.Contenu:* 5 boîtes d’assemblage d’objets. Portent toutes le tampon CMPP 30 rue A. Bonnenfant 30, ST-Germain-en-Laye 78100, Téléphone 451.52.77- boîte A: automobile, complète-- boîte P: pomme, complète- boîte C: cheval, manque une patte- boîte V: visage, complète- boîte F: fillette, complète* boîte de cubes: complète, avec exercices à suivre à l’intérieur*calepin (incomplet) de compléments d’images et de problèmes*boîte arrangement d’images (semble complète)* fiche examinateur pour test d’assemblage d’objets",,Psychiatrie,1960s,Bon,,"Carton, divers",-3,Echelle d’intelligence de Wechsler pour enfants WISC-R,
,"Lance poudre à réservoir en verre, inscription sur la pompe en caoutchouc “russka”",,,,bon. salissure,,,349,Lance-poudre,
,"Lance-poudre, réservoir en verre avec poudre, étiquette collée avec écrit “Sintomicetina”, manque la pompe en caoutchouc",,,,bon. incomplet,,,827,Lance-poudre,
,"Instrument metalique. Tige, trois cercles pour  passer les doigts (marquage sur la boucle principale)",,,,bon,,,826,Instrument chirurgical ,
,Curette. Fabricant “Klöpfer” No2,,,,moyen. rouille et salissures ,Klöpfer,,585,Instrument chirurgical / curette tranchante,
,Manche avec tête amovible. ,,,,bon,Krupp-V2A,,-4,Instrument chirurgical,
,Tige en métal recourbée avec pointe en “vis”,,,,Bon,,,-5,Instrument chirurgical,
,Instrument en métal courbé en “Z”. Petite pièce mobile au bout. ,,,,bon,,,824,Instrument chirurgical,
,Trocart recourbé avec protection amovible ,,,,bon,,,825,Instrument chirurgical / trocart,
,"Tige en métal recourbée, bout de type “vis”",,,,bon,"Duffaud, Paris",,-6,Instrument chirurgical,
,"2 tiges en métal, droites avec extrémité en “vis”",,,,bon,,,-7,Instruments chirurgicaux,
,Seringue en métal avec réservoir en verre et pompe. Embout en forme de tétine. ,,,,bon. métal vieilli ,,,586,Seringue,
,Petite seringue en  bakélite avec réservoir et pompe. Embout en forme de cône. ,,,,bon,,,-8,Seringue,
,Petite seringue en  bakélite avec réservoir et pompe. Embout en forme de tétine. ,,,,bon,,,680,Seringue,
,Seringue en métal avec réservoir en verre et pompe. Manche avec trois anneaux pour les doigts. ,,,,bon,,,515,Seringue,
,Seringue en  bakélite avec réservoir en verre et pompe. Embout long et courbé. ,,,,bon. salissure,,,-9,Seringue,
,"Seringue en  bakélite avec réservoir en verre et pompe en métal. Enbout long et courbé. Dans lot “270 Morier-Genout” (cf. Bordereau de versement, 23 mai 1996)",,,,bon. salissure,,,-10,Seringue,
,"Seringue en  bakélite avec réservoir en plastique gradué. Embout long et courbé. Dans lot “270 Morier-Genout” (cf. Bordereau de versement, 23 mai 1996)",,,,bon. salissure,,,-11,Seringue,
,"Petite seringue en bakélite avec réservoir en verre et pompe à manche plat. Embout long et courbé. Dans lot “270 Morier-Genout” (cf. Bordereau de versement, 23 mai 1996)",,,,bon. salissure,,,-12,Seringue,
,"Seringue en bakélite avec réservoir en verre et pompe. Embout long et courbé. Dans lot “270 Morier-Genout” (cf. Bordereau de versement, 23 mai 1996)",,,,bon. salissure,,,-13,Seringue,
,Seringue en métal avec réservoir en verre. Embout long et courbé. ,,,,bon,,,283,Seringue,
,Petite seringue en métal. Embout à vis. ,,,,bon,CHEVALIFR,,-14,Seringue,
,"Seringue en métal. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Embout droit. ",,,,bon. métal vieilli,Henke,,-15,Seringue,
,"Seringue en métal. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Embout long et courbé. ",,,,bon,Henke,,-16,Seringue,
,"Seringue en métal. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Embout long et courbé. ",,,,bon,Henke,,348,Seringue,
,"Seringue en métal. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Embout long et courbé. ",,,,bon,Henke,,350,Seringue,
,"Seringue en métal. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Embout droit. Dans lot “CHUV ORL 0355”",,,,bon. métal vieilli,Henke,,-17,Seringue,
,"Seringue en métal. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Embout droit. Dans lot “CHUV ORL 0355”",,,,bon. métal vieilli,Henke,,-18,Seringue,
,"Seringue en métal. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Sans embout. Dans lot “CHUV ORL 0355”",,,,bon. métal vieilli,Henke,,-19,Seringue,
,"Seringue en métal. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Petit embout droit. Dans lot “CHUV ORL 0355”",,,,bon. métal vieilli,Henke,,-20,Seringue,
,"2 seringues en métal. Pompes graduées et marquées d’un insigne (fabricant), avec trois anneaux pour les doigts. Embouts droits. ",,,,bon. métal vieilli,Henke,,561,Deux seringues,
,"2 seringues en métal. Pompes graduées et marquées d’un insigne (fabricant), avec trois anneaux pour les doigts. Embouts longs et courbés. ",,,,bon. métal vieilli,Henke,,562,2 seringues,
,"Seringue en métal. Pompes graduées et marquées d’un insigne (fabricant), avec trois anneaux pour les doigts. Embouts en forme de tétine. ",,,,bon. rouillé à l’encolure ,Henke,,-21,Seringue,
,"Seringue en métal avec réservoir partiellement en verre, pompe gradué et trois anneaux pour les doigts. Embout droit.Nom du fabricant “Hausmann” + logo inscrits sur le réservoir. ",,,,bon,Hausmann,,-22,Seringue,
,Seringue en métal avec pompe graduée et trois anneaux pour les doigts. Embout droit. ,,,,bon,,,-23,Seringue,
,Seringue en métal avec pompe graduée et trois anneaux pour les doigts. Embout droit. ,,,,bon,,,-24,Seringue,
,Seringue en métal avec pompe et trois anneaux pour les doigts. Embout petit et en forme de tétine. Etiquette “ORL CHUV oreille”,,,,bon,,,852,Seringue,
,"Seringue en métal pour examen vestibulaire. Pompe graduée et marquée d’un insigne (fabricant), avec trois anneaux pour les doigts. Embout courbé se finissant par 2 sorties (une grande, un petite). Etiquette “CHUV ORL”",,,,bon. plaquage métal parti sur la pompe,Henke,,-25,Seringue,
,"Seringue en métal avec pompe graduée et trois anneaux pour les doigts. Embout droit, sûrement d’un différent alliage que la seringue. ",,,,moyen,,,622,Seringue,
,Seringue en métal avec pompe graduée et trois anneaux pour les doigts. Embout droit. ,,,,bon,,,-26,Seringue,
,Seringue en métal avec pompe graduée et trois anneaux pour les doigts. Embout droit. Etiquette “ORL CHUV oreille”,,,,bon,,,353,Seringue,
,"Seringue en métal. Réservoir gradué en verre avec petit insigne (fabricant?). Pompe et trois anneaux pour les doigts (deux petits, un grand). Embout droit bagué à la base. ",,,,bon. salissure,,,-27,Seringue,
,Seringue en métal. Manche formant deux boucles. Pompe avec deux anneaux ovales superposés. Réservoir en verre. Embout droit. ,,,,bon. quelques points de rouille,,,-28,Seringue,
,"Seringue en métal avec réservoir en verre gradué, interchangeable. Pompe et trois anneaux pour les doigts. Embout en forme de tétine. ",,,,bon,"Socorex, swiss made",,142,Seringue,
,Seringue en métal. Réservoir gradué en verre. Pompe et trois anneaux pour mettre les doigts. Embout en forme de tétine bagué à la base. ,,,,moyen. salissure au verre. tâches de peinture,,,-29,Seringue,
,Seringue en métal. Réservoir gradué en verre. Pompe. Trois anneaux pour les doigts. Embout en forme de tétine bagué à la base. ,,,,bon,,,-30,Seringue,
,Seringue en métal. Réservoir gradué en verre. Pompe. Trois anneaux pour les doigts. Embout droit de tétine bagué à la base. ,,,,cassé,,,-31,Seringue,
,2 scarificateurs à ressort. 12 lames. ,,,,bon,,,-32,scarificateurs à ressort,
,Boîte en verre avec couvercle en métal. Remplie de compresses. ,,,,bon,Assistent,,-33,Boîte à compresses,
,20 ventouses avec accessoires (une tige recourbée aux deux extrémités et un bouchon de liège supplanté d’une mèche) ,,,,bon à l’exception des accessoires,,,-34,Lot de 20 ventouses avec accessoires,
,Bol en métal servant à contenir le sang prélevé. Etiquette explicative. (avec lancettes),,,,bon,,,634,Bol pour la saignée,
,"Petite seringue en métal avec réservoir en verre, embout droit en bakélite. Etui. ",,,,bon,,,59,Seringue avec étui ,
,"Seringue métallique doreé (laiton?), manche en ivoire. 2 joints. 2 tuyaux. Dans un étui en bois et velours.Inscription “Warran Ted. Improved patent Syringue. London made” avec écusson. ",,,,bon,"Warran Ted, London made",,-35,Seringue avec étui,
,Blouse d’infirmière en coton. ,,,,bon. salissure,,,-36,Blouse,
,Petite seringue en métal avec insigne (fabricant). Réservoir gradué en verre avec inscription “swiss made”. ,,,,bon,Henke,,-37,Seringue,
,Petite seringue en métal. Pompe graduée. Réservoir en verre. Sans embout. ,,,,bon,,,-38,Seringue,
,2 petites seringues en acier. Réservoir gradué en verre avec insigne (fabricant). Inscription “INALTERA mit Stahlkolben”,,,,bon. piston d’une seringue déféctueux,Henke,,-39,Seringues,
,Petite seringue en métal. Réservoir gradué en verre. Fabricant “Sanitex”,,,,moyen. pièce en métal cassée,Sanitex,,-40,Seringue,
,2 seringues en métal avec réservoir gradué en verre. Fabricant “Socorex”,,,,bon. une seringue sans piston,Socorex,,-41,Seringues,
,Seringue en verre. ,,,,bon,,,-42,Seringue,
,Seringue en verre graduée. Chiffres écrits à la main. ,,,,bon. salissure,,,-43,Seringue,
,Seringue en verre graduée. Inscription “ASEPTIKUS D.R.G.M. 445486”,,,,bon,,,-44,Seringue,
,Seringue en verre graduée. Inscription “verre “PYREX””.,,,,bon,,,-45,Seringue,
,"3 baguettes en verre (une droite, une recourbée au bout, une avec une boucle au bout) ",,,,bon,,,-46,Baguettes,
,Seringue en métal. Réservoir gradué en verre. 3 anneaux pour les doigts. Fabricant “arthro”. Embout droit. ,,,,bon. salissure,Arthro,,347,Seringue ,
,Seringue en métal. Réservoir gradué en verre. ,,,,moyen. salissure et rouille,,,-47,Seringue,
,Seringue en métal. Réservoir en verre. Pompe graduée. ,,,,moyen. rouille,,,-48,Seringue,
,Petite seringue. Réservoir gradué en verre. 3 anneaux pour les doigts. “Swiss made”,,,,bon. légèrement rouillé à l’intérieur,,,546,Seringue,
,Seringue en métal. Réservoir gradué en verre. 3 anneaux pour les doigts. Fabricant “Helvetia” avec logo. ,,,,bon. salissure,Helvetia,,-49,Seringue,
,Petite seringue en métal. un anneau pour le pouce. ,,,,bon,,,-50,Seringue,
