ID,Image,Title,Category,Domain,Description,Documentation,Date,Date Start,Date End,Date Mod,Condition,Creator,Materials,Origin,Lat,Lng
569,0569.jpg,Oscillotonomètre,Diagnostic,,"Oscillotonomètre ou sphygmomanomètre de Recklinghausen . Appareil pour la mesure de la tension artérielle, manchette en tissu gris, fixation velcro, poire en caoutchouc rouge, dans caissette en bakélite marron. ",,Vers 1920,1920,1920,Vers 1920,,,,Hôpital Cantonal Lausanne,46.5256057,6.6426073
722,0722.jpg,Minuterie,Laboratoire,,"Minuterie de laboratoire composée:- d’un cadran avec aiguille, numéroté de 0 à 30 minutes, avec sonnerie et élément de démarrage fixé sur une planchette de bois peinte en brun. ",,XXème s.,1900,1999,XXème s.,,,,,,
732,0732.jpg,Pied de plâtre pour acupuncture,Thérapeutique,,Pied de plâtre avec illustrations  des points d’acupuncture.,,XXème s.,1900,1999,XXème s.,,,,,,
733,0733.jpg,Main de plâtre pour acupuncture,Thérapeutique,,Main de plâtre avec illustrations des points d’acupuncture.,,XXème s.,1900,1999,XXème s.,,,,,,
596,0596.jpg,Tabelles pour l’acupuncture,Diagnostic,,"Lot de tabelles de papier illustrant les points d’acupuncture des  parties du corps utilisées dans diverses pathologies Années 1949-1958, Paris, Lausanne",,XXème s.,1900,1999,XXème s.,bon,,,,,
61,0061.jpg,Sphygmomanomètre,Diagnostic,,"Appareil en  métal avec système enregistreur graphique et accessoire en cuir + petite pièce de métal pour fixer au poignet, dans boîte noire gainée de gris marquée à l’intérieur Dr. med. Th. Schaeppi, Zurich. ",,Vers 1910,1910,1910,Vers 1910,,,,"Collections privées, Veytaux/Montreux",46.4209076,6.9280614
22,0022.jpg,Thermomètre ,Diagnostic,,"Thermomètre “à la seconde” gradué de 30 à 42° Celsius, cordon et raccord + batteries dans boîtier en bakélite ivoire, dans étui de cuir brun.",,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Veytaux/Montreux",46.4209076,6.9280614
843,0843.jpg,Masque d’anesthésie,Anesthésiologie,,"Grand masque d’anesthésie avec manche, sans filet",,XXème s.,1900,1999,XXème s.,,,,,,
85,0085.jpg,Masque d’anesthésie,Anesthésiologie,,Masque d’anesthésie en métal chromé d’après le Dr Roth - Dräger,,XXème s.,1900,1999,XXème s.,,Eppendorfer Narkosenmask e Eppendorf-Hamburg,,"Collections privées, Veytaux/Montreux",46.4209076,6.9280614
101,0101.jpg,Masque d’anesthésie,Anesthésiologie,,"Masque d’anesthésie en métal chromé, sans filet.",,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Veytaux/Montreux",46.4209076,6.9280614
1020,1020.jpg,Masques d’anesthésie,Anesthésiologie,,"4 masques en métal chromé, 2 avec lanières, 1 avec boucles.",,XXème s.,1900,1999,XXème s.,,Carba,,,,
818,0818.jpg,Masque d’anesthésie,Anesthésiologie,,"Masque d’anesthésie en métal chromé, sans filet",,XXème s.,1900,1999,XXème s.,,,,,,
777,0777.jpg,Masque d’anesthésie,Anesthésiologie,,"Masque à chloroforme en métal chromé, sans filet.",,Première moitié du XXème s.,1900,1949,Première moitié du 20e s.,,,,"Collections privées, Lausanne",46.5196535,6.6322734
776,0776.jpg,Masque d’anesthésie,Anesthésiologie,,Masque d’anesthésie à filet.,,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Lausanne",46.5196535,6.6322734
842,0842.jpg,Lot de trois masques d’anesthésie,Anesthésiologie,,"Masque d’anesthésie en métal nickelé, sans filet.",,XXème s.,1900,1999,XXème s.,,,,"Service d’hygiène de la ville, Lausanne",46.5231129,6.6258394
653,0653.jpg,Masque d’anesthésie,Anesthésiologie,,Masqaue d’anesthésie pliable avec crochet.,,XXème s.,1900,1999,XXème s.,,,,"Service d’hygiène de la ville, Lausanne",46.5231129,6.6258394
327,0327.jpg,Masque d’anesthésie,Anesthésiologie,,Masque d’anesthésie à chloroforme pour enfant.,,XXème s.,1900,1999,XXème s.,,,,,,
775,0775.jpg,Masque d’anesthésie,Anesthésiologie,,2 masques d’anesthésie pliables avec crochet en métal chromé.,,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Lausanne",46.5196535,6.6322734
318,0318.jpg,Masque d’anesthésie,Anesthésiologie,,Masque d’anesthésie à chloroforme pour enfant.,,XXème s.,1900,1999,XXème s.,,,,,,
661,0661.jpg,Masque d’anesthésie,Anesthésiologie,,"Grand masque d’anesthésie avec manche, gaze et couverture plastique.",,XXème s.,1900,1999,XXème s.,,,,Hôpital Cantonal Lausanne,46.5256057,6.6426073
783,0783.jpg,Flacon à chloroforme,Anesthésiologie,,"Petit flacon de verre brun pour l’anesthésie, forme ovale avec bouchon de liège recouvert d’argent à 2 robinets.",,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Lausanne",46.5196535,6.6322734
138,0138.jpg,Lampe de thermothérapie,Thérapeutique,,"Lampe baladeuse en métal cerclée de bois clair, manche en bois noir. ",,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Veytaux/Montreux",46.4209076,6.9280614
63,0063.jpg,Taschen-Manometer nach Prof. Dr Sahli,,,"-Sphygmomanomètre d’après Prof. Dr. Shali 1 tube en verre, forme de U avec embout à robinet, bouchon et  tuyau de      caoutchouc rouge - 2 pipettes dont 1 graduée- 1 petit flacon de verre à bouchon de liège rempli de Hgdans boîtier noir gainé de velours rouge.",,XXème s.,1900,1999,XXème s.,,"F. Büchin & Sphn, Bern",,"Collections privées, Zurich",47.3768866,8.541694
80,0080.jpg,Appareil d’électrothérapie,Electrothérapie,,"Appareil d’électrothérapie, générateur haute fréquence avec accessoires, dans caissette de bois brun.",,XXème s.,1900,1999,XXème s.,,"C. Erbe, Tübingen",,"Collections privées, Zurich",47.3768866,8.541694
610,0610.jpg,Appareil à rayons-violets,Thérapeutique,,"Appareil électrique à rayons violets, manche en bakélite, 6 accessoires en verre et métal dans caissette de bois gainée de velours rouge ",,XXème s.,1900,1999,XXème s.,,Mobil,,"Service de la santé publique, Lausanne",46.5318708,6.6263524
78,0078.jpg,Appareil d’électrothérapie,Thérapeutique,,Appareil d’électrothérapie dans petite boîte en acajou poli.Choix d’ électrodes dans tiroir latéral:- un fil électrique gainé de tissu vert à deux embouts en forme d’aiguille- un fil électrique gainé de tissu rouge à deux embouts en forme d’aiguille- 2 poignées en bois- 5 électrodes différentes- 1 cylindre métallique- petite pièce tres oxydée (?)- 3 bâtonnets de metal très oxydés - s’effritent!!!,,XXème s.,1900,1999,XXème s.,moyen,,,"Collections privées, Zurich",47.3768866,8.541694
731,0731.jpg,Appareil d’électrothérapie,Soins techniques,,"Appareil électrique avec 4 thermocautères de différentes tailles,caisse en métal blanc couvercle et partie inférieure noirs.",,XXème s.,1900,1999,XXème s.,,Gulle,,,,
669,0669.jpg,Appareil électro-cinésique-vasculaire,Electrothérapie,,Appareil électro-cinésique-vasculaire dans petite trousse de poche  marron avec accessoires et livret d’instruction ,,XXème s.,1900,1999,XXème s.,,"Ch. Chardin, Paris",,,,
605,0605.jpg,Appareil d’électrothérapie,Electrothérapie,,"Appareil d’électrothérapie couleur ivoire, cadran noir et accessoires ",,XXème s.,1900,1999,XXème s.,,Ionondex,,Hôpital Cantonal Lausanne,46.5256057,6.6426073
635,0635.jpg,Sphygmographe de Marey ,,,Sphygmographe en laiton dans son étui noir gaine de velours carmin.La boîte ne ferme plusAppareil incomplet nécessite une restauration.,,XXème s.,1900,1999,XXème s.,,"S. Fazzi, Paris",,,,
89,0089.jpg,Trousse chirurgicale ambulatoire,Chirurgie générale,,"Caissette de bois contenant:Dans le couvercle 6 instruments pour la petite chirurgie:- 1 rasoir, 1 grande pincette anatomique, 1 petite pincette anatomique, 3 bistouris de tailles différentes  - Dans le corps de la caissette:- 5 flacons de verre avec bouchons en verre et métal pour divers produits- 1 lot de pipettes",,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Veytaux/Montreux",46.4209076,6.9280614
764,0764.jpg,Trousse de dissection,Anatomie,Anatomie,Caissette de bois brun clair contenant.- 6 scalpels de différentes tailles avec manche d’ébène- 1 pincette chirurgicale- 1 érigne à trois chaînes- 1 sonde cannelée- 3 sondes - 1 aiguille courbe dans petit compartiment  ,,XXème s.,1900,1999,XXème s.,Bon ,"A. Boreux, Bâle",,"Collections privées, Lausanne",46.5196535,6.6322734
273,0273.jpg,Seringue de verre,Soins techniques,,"Seringue de verre de 2 ml avec pincette anatomique, dans petite boîte de bois ",,XXème s.,1900,1999,XXème s.,,,,,,
798,0798.jpg,Haemometer,Laboratoire,,Hémomètre à socle rouge avec 3 pipettes et tuyaux de caoutchouc rouge dans étui noir gainé de feutrine vert foncée.  ,,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Lausanne",46.5196535,6.6322734
795,0795.jpg,Haemometer,Laboratoire,,"Hémomètre pour détermination quantitative de l’hémoglobine dans le sang, avec pipettes et tuyaux de caoutchouc, dans étui noir gainé de tissu bleu.",,XXème s.,1900,1999,XXème s.,,"Leitz-Bergmann, Berlin  ",,"Collections privées, Lausanne",46.5196535,6.6322734
19,0019.jpg,Diagnostic Set,Ophtalmologie,,Matériel de diagnostic ophtalmique et O.R.L.comprenant:- 1 manche pour les piles- 3 otoscopes- 1 miroir laryngé avec manche courbé - 1 ophtalmoscope- 2 ampoules  dans étui noir gainé de velours et tissu bleus,,XXème s.,1900,1999,XXème s.,,"Gowllands, England",,"Collections privées, Zurich",47.3768866,8.541694
570,0570.jpg,Tube  acoustique / stéthoscope ?,Diagnostic,,,,Vers 1900,1900,1900,Vers 1900,,,,,,
585,IHM-0585.jpg,Boîte de dissection,Anatomie,,"Jeu d’instruments de dissection comprenant:- 5 scalpels manche bakélite- 2 paires de ciseaux- 2 pincettes anatomiques- 1 scie- 1 ciseau à os- 1 gouge- 1 marteau- 1 sonde - aiguille boutonnée- 1 érigne à 3 chaînes- 1 aiguille droite - 1 aiguille courbeQuelques instruments sont signés Charrière, Parisdans boîte de bois brun",,XXème s.,1900,1999,XXème s.,,,,,,
586,IHM-0586.jpg,Amygdalotomes,ORL,,Boîte de métal contenant :- 1 manche- 1 tige- 3 amygdalotomes de tailles différentes ,,XXème s.,1900,1999,XXème s.,,,,,,
1000,1000.jpg,Clystères soi-même et bassin de lit,Soins d'hygiène,,"Clystères soi-même en étain, manche de bois avec bassin de lit dans une boîte de zinc avec couvercle.Lot: -bassine- 2 cylindres (dont un à pompe)- 2 embouts à autoclystère- 4 pièces à base circulaires-boîte de rangement pour un cylindre.",,Fin XVIII,1775,1799,Fin XVIII,,"Borel, Neuchâtel ",,,,
286,0286.jpg,Microscope,Laboratoire,,"Microscope de laiton, pied de fonte avec:- 1 objectif  - 1 oculaire- 1 petit objectif dans boîte noire gainée de rouge (manque 2 éléments)- lames carrées et rectangulairesdans un coffret de bois tâché.",,Fin XIXème s.,1875,1899,Fin XIXème s.,,"Machet & Fils, Paris",,,,
90,0090.jpg,Diapasons Hartmann C2-C4,ORL,,"Jeu incomplet de trois diapasons, modèle Hartmann, dans un étui noir gainé de de velours rouge:- C2      512- C3    1024- C4   2048",,XXème s.,1900,1999,XXème s.,,"H. Pfau, Berlin",,,,
568,0568.jpg,Instruments pour accouchement à domicile,Obstétrique,,Valise de cuir brun avec  matériel pour les accouchements à domicilecf. bordereau de versement  pour le détail,,Fin XIXème s.,1875,1899,Fin XIXème s.,,,,,,
289,0289.jpg,Bassin de lit avec couvercle,Soins d'hygiène,Santé publique,"Bassin de lit avec poignée et couvercle, en zinc.",,XXème s.,1900,1999,XXème s.,Bon ,Sans mention ,Zinc,"Collections privées, ",,
288,0288.jpg,Urinal en verre,Soins d'hygiène,Soins techniques,,,XXème s.,1900,1999,XXème s.,Bon,Sans mention ,Verre,,,
287,0287.jpg,Broc à lavement,Soins d'hygiène,Soins techniques,"Broc à lavement en verre dans support en métal cuivré avec anse, gradué de 500 ml à 1L.",,XXème s.,1900,1999,XXème s.,Bon,"Russenberger, Zurich",Verre et métal cuivré,,,
286,0286.jpg,Trousse de chirurgie ambulatoire,Chirurgie générale,,"Trousse de coton  marqués + A S M + J.B. 41, contenant:- 1 bistouri - 1 paire de ciseaux ronds- 1 paire de ciseaux pointus- 1 sonde vésicale- 2 otoscopes - 1 bobine de soie dans un cylindre de métal- 1 porte-aiguilles- 1 pince de Kocher- 1 boîte d’aiguilles à suture",,XXème s.,1900,1999,XXème s.,,,,,,
265,0265.jpg,Inhalateur ,Soins techniques,Soins techniques,Flacon de verre avec 2 embouts en verre dans bouchon de liège pour les inhalations. L’objet est rangé dans sa boîte d’origine (en carton) avec les instructions. ,,20e s.,1900,1999,20e s.,Bon ,"d’après le Dr Th. Christen, Hausmann A.G., St-Gall",Verre et liège ,,,
275,0275.jpg,Sondes de verre,Soins techniques,,Jeu de sondes de verre de différentes grandeurs dans boîte de métal avec couvercle (n’est pas une boîte d’origine).,,XXème s.,1900,1999,XXème s.,,,,,,
141,0141.jpg,Béquilles,"Orthopédie, traumatologie",,Paire de béquilles de bois pour enfants avec revêtement moleskine.,,XXème s.,1900,1999,XXème s.,,,,Diaconie de Vevey,46.4628333,6.8419192
271,0271.jpg,Masques de protection contre la grippe,Soins d'hygiène,,"Masques en coton et gaze hydrophyles , forme ovale avec 2 lacets dans leur emballage original. Prix d’achat indiqué sur l’emballage: Fr. 1.204 masques emballés et 1 déballé",,XXème s.,1900,1999,XXème s.,,"Schweizer Verbandstoff & Wattefabriken AG, Flawil",,,,
246,0246.jpg,Abaisse-langue,Diagnostic,,Abaisse langue en métal chromé.,,XXème s.,1900,1999,XXème s.,,,,,,
582,0582.jpg,Oscillomètre sphygmométrique du Prof. Pachon,Diagnostic,,"Appareil de mesure de la pression artérielle avec manchette en jute,  (manque tuyaux de caoutchouc rouge) dans boîte noire gainée de feutrine rougeCaissette: Longueur 25 cm - Largeur 18 cm Hauteur 10 cm.",,Vers 1910,1910,1910,Vers 1910,,"G. Boulitte, Paris",,"Collections privées, Zurich",47.3768866,8.541694
636,0636.jpg,Appareil de visée,Endoscopie,,"Appareil de visée pour le repérage des corps étrangers dans l’organisme, mis au point par le Prof. Jean-Charles Scholder en 1940.L’appareil de mesure et ses aiguilles sont contenus dans une caissette de bois clair de 60 cm x 21,5 cm x 11,5 cm.",,XXème s.,1900,1999,XXème s.,,"Ecole d’horlogerie, Fleurier",,,,
153,0153.jpg,Recto-sygmoïdoscopes,Endoscopie,,"Matériel de recto-sigmoïdoscopie comprenant:4 tubes de 38 - 33 cm - 28 cm - 23 cm  avec  mandrins, 2 oculaire, cordon électrique et lampes pour éclairage interne dans caissette de bois  recouverte de papier auto-collant brun. ",,XXème s.,1900,1999,XXème s.,mauvais,"Georg Wolf, Berlin",,Hôpital Cantonal Lausanne,46.5256057,6.6426073
304,0304.jpg,Bocal de verre  avec seringues,Soins techniques,,Bocal de verre avec couvercle de verre et support  interne cylindrique en métal pour les seringues,,XXème s.,1900,1999,XXème s.,,,,,,
193,0193.jpg,Stérilisateur,Antisepsie - Asepsie,,Stérilisateur à gaz en forme de “baignoire” avec tube d’alimentation et cordon de caoutchouc.,,XXème s.,1900,1999,XXème s.,,Patent 33411 33741  54 78566,,"Collections privées, St-Légier",46.4717185,6.8767709
140,0140.jpg,Irrigateur,Soins techniques,,"Irrigateur  en cuivre étamé d’après le Dr Eguisier, les raccords manquent. ",,Fin XIXème s.,1875,1899,Fin XIXème s.,,,,"Collections privées, St-Légier",46.4717185,6.8767709
659,0659.jpg,Clystère à pompe,Soins techniques,Soins techniques,"Clystère à pompe, en métal verni vert à décors dorés. Canule en étain, bouton en ivoire.",Catalogue Perret n°5 p. 61,Fin XIXème s.,1875,1899,Fin XIXème s.,Bon,Sans mention ,"Métal, étain, ivoire ",,,
178,0178.jpg,Récipient de verre avec couvercle en métal,Antisepsie - Asepsie,,"Récipient rectangulaire en verre avec socle, couvercle métal et support interne en métal pour les seringues et les aiguilles",,Fin XIXème s.,1875,1899,Fin XIXème s.,,Dr G.M. et signe du caducée ,,"Collections privées, St-Légier",46.4717185,6.8767709
656,0656.jpg,Stérilisateur électrique,Antisepsie - Asepsie,,Stérilisateur électrique avec 1 panier et 2 poignées en métal.,,XXème s.,1900,1999,XXème s.,,"Prometheus, Liestal",,"Collections privées, St-Légier",46.4717185,6.8767709
0,0000.jpg,Tondeuse pour cheveux,Soins techniques,,Tondeuse en métal dans boîte en carton rouge avec étiquette de publicité.,,XXème s.,1900,1999,XXème s.,,,,"Collections privées, St-Légier",46.4717185,6.8767709
197,0197.jpg,Tire-lait ou pompe à lait,Obstétrique,Obstétrique,Récipient de verre s’ouvrant sur un pavillon avec embout pour raccorder le tuyau de caoutchouc rouge et la pompe en métal de Dans carton d’origine rouge Longueur 24cm - Profondeur 9cm -  Hauteur 8cm,Catalogue Perret n°7 p. 59,XXème s.,1900,1999,XXème s.,,Original Primissima D.R.G.M.,,,,
269,0269.jpg,Bassin de lit en porcelaine,Soins d'hygiène,Soins techniques,Bassin de lit en porcelaine utilisé chez les femmes devant rester alitées sur le dos.,,XXème s.,1900,1999,XXème s.,Bon,C&Cie,Porcelaine,Hôpital Cantonal Lausanne,46.5256057,6.6426073
302,0302.jpg,Daviers et élévateurs de racines ,Chirurgie générale,,Jeu de 11 daviers de forme anglaise avec articulations rondes et  2 élévateurs pour racines,,XXème s.,1900,1999,XXème s.,,,,"Collections privées, Epalinges",46.5488573,6.674199
6,0006.jpg,Cisaille à plâtre,"Orthopédie, traumatologie",,,,XXème s.,1900,1999,XXème s.,,Hausmann,,"Collections privées, St-Légier",46.4717185,6.8767709
24,0024.jpg,Speculums,Gynécologie,,Jeu de 3 speculums en métal chromé.,,XXème s.,1900,1999,XXème s.,,,,,,
277,0277.jpg,Speculums,Gynécologie,,Jeu de speculums divers en métal chromé et nickelé,,XXème s.,1900,1999,XXème s.,,,,"Collections privées, St-Légier",46.4717185,6.8767709
664,0664.jpg,Forceps,Obstétrique,,,,XXème s.,1900,1999,XXème s.,,,,"Collections privées, St-Légier",46.4717185,6.8767709
711,0711.jpg,Stérilisateur,Antisepsie - Asepsie,,"Stérilisateur portable à lampes à alcool , panier multiperforé avec anses en métal, dans fourre de coton marron.",,XXème s.,1900,1999,XXème s.,,,,"Collections privées, St-Légier",46.4717185,6.8767709
